CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,InternetService,TechSupport,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST03246,59.0,Female,10,82.57,4597.31,Two Year,Electronic Check,No,Yes,0,No,No,No
CUST03247,42.0,Male,13,78.58,8128.21,Two Year,Mailed Check,No,Yes,0,Yes,No,Yes
CUST03248,30.0,male,2,75.11,8177.85,One Year,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST03249,23.0,M,8,86.2,4724.73,Two Year,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST03250,61.0,Female,5,142.86,5479.73,Month-to-Month,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST03251,,M,5,91.27,8968.77,Two Year,Bank Transfer,DSL,Yes,1,No,No,No
CUST03252,62.0,Female,4,143.91,,Two Year,Credit Card,DSL,Yes,1,No,Yes,No
CUST03253,53.0,Female,10,43.44,2935.06,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,Yes
CUST03254,60.0,Female,2,114.14,1661.31,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,Yes
CUST03255,37.0,male,10,125.59,8064.89,Two Year,Credit Card,Fiber Optic,No,0,Yes,Yes,Yes
CUST03256,35.0,Male,4,108.29,6705.51 ,Two Year,Electronic Check,No,No,0,Yes,No,No
CUST03257,60.0,Female,13,98.9,968.67,Two Year,Mailed Check,No,Yes,1,Yes,No,No
CUST03258,38.0,male,0,93.43,8836.27,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST03259,,Female,2,131.92,6584.04,One Year,Mailed Check,DSL,Yes,0,No,No,Yes
CUST03260,67.0,Male,3,126.81,7657.69,One Year,Mailed Check,No,No,0,No,Yes,No
CUST03261,50.0,Female,4,35.9,452.39,One Year,Credit Card,DSL,Yes,0,No,No,Yes
CUST03262,44.0,male,9,130.32,4554.55,Month-to-Month,Electronic Check,No,No,1,No,No,No
CUST03263,24.0,Male,8,73.83,6293.41,Two Year,Electronic Check,Fiber Optic,No,1,Yes,No,Yes
CUST03264,23.0,male,3,52.98,4895.66,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,No
CUST03265,32.0,Male,2,133.07,6006.49,One Year,Credit Card,No,No,1,Yes,No,No
CUST03266,35.0,Male,9,76.16,7364.51,One Year,Mailed Check,No,No,1,Yes,Yes,Yes
CUST03267,49.0,M,0,125.09,3381.55,One Year,Mailed Check,DSL,No,0,No,No,Yes
CUST03268,28.0,M,12,54.24,7641.04,Month-to-Month,Mailed Check,No,Yes,1,Yes,No,No
CUST03269,37.0,M,9,20.51,1482.99,One Year,Credit Card,No,Yes,1,Yes,No,No
CUST03270,41.0,Male,5,84.41,2452.56,Two Year,Credit Card,No,No,1,No,No,Yes
CUST03271,32.0,Female,6,33.03,409.24,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,No,Yes
CUST03272,65.0,male,9,118.07,3292.55,Two Year,Electronic Check,No,Yes,1,No,Yes,Yes
CUST03273,24.0,male,14,55.89,3431.59,One Year,Mailed Check,No,Yes,1,Yes,Yes,No
CUST03274,38.0,male,7,77.67,7251.33,One Year,Bank Transfer,No,Yes,0,No,No,No
CUST03275,59.0,M,11,31.31,5885.11,Month-to-Month,Bank Transfer,DSL,Yes,0,No,No,No
CUST03276,43.0,Male,0,57.27,3941.77,Two Year,Electronic Check,Fiber Optic,No,1,Yes,No,Yes
CUST03277,61.0,M,11,121.59,5875.98,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST03278,31.0,Female,3,39.71,493.99,Two Year,Bank Transfer,No,No,1,No,No,No
CUST03279,54.0,Male,10,104.13,1638.84,One Year,Credit Card,No,No,0,Yes,Yes,Yes
CUST03280,38.0,male,4,139.27,5649.99,Month-to-Month,Credit Card,DSL,Yes,0,No,No,No
CUST03281,35.0,M,1,108.38,5779.47,Month-to-Month,Electronic Check,No,Yes,1,Yes,No,No
CUST03282,22.0,M,0,125.43,,Two Year,Bank Transfer,DSL,No,0,No,No,No
CUST03283,20.0,Female,7,34.17,3638.94,One Year,Mailed Check,No,No,0,Yes,Yes,No
CUST03284,40.0,Female,5,52.6,6508.54,One Year,Bank Transfer,DSL,No,0,No,No,No
CUST03285,43.0,M,4,136.29,6162.14,Two Year,Mailed Check,Fiber Optic,No,0,No,Yes,No
CUST03286,54.0,Female,12,112.96,8671.27,Two Year,Mailed Check,No,Yes,0,Yes,No,No
CUST03287,41.0,male,8,103.14,1951.87,Two Year,Credit Card,DSL,Yes,0,Yes,Yes,No
CUST03288,66.0,Female,12,106.29,4974.08,Two Year,Mailed Check,DSL,Yes,1,No,Yes,No
CUST03289,36.0,Female,10,73.85,5423.84,Two Year,Electronic Check,No,Yes,1,No,No,No
CUST03290,68.0,M,12,25.79,8987.86,One Year,Bank Transfer,DSL,Yes,1,No,Yes,Yes
CUST03291,42.0,M,10,121.98,,One Year,Credit Card,No,No,0,Yes,No,Yes
CUST03292,38.0,Male,1,108.23,4718.5,Month-to-Month,Credit Card,No,No,1,No,No,No
CUST03293,29.0,Male,9,81.46,3128.74,One Year,Mailed Check,DSL,Yes,1,No,No,No
CUST03294,58.0,M,11,136.97,4742.52,Two Year,Credit Card,DSL,Yes,0,Yes,No,No
CUST03295,50.0,Female,7,63.7,2104.51,One Year,Electronic Check,DSL,No,1,No,Yes,No
CUST03296,67.0,Female,10,58.26,447.56,One Year,Electronic Check,Fiber Optic,No,1,Yes,No,No
CUST03297,21.0,Male,13,133.46,5161.64,One Year,Credit Card,No,Yes,1,No,Yes,No
CUST03298,59.0,Male,9,123.61,3035.97,Month-to-Month,Credit Card,No,Yes,1,Yes,No,No
CUST03299,24.0,Male,12,86.95,1653.83,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,Yes,No
CUST03300,39.0,male,8,37.0,2928.94,Two Year,Mailed Check,Fiber Optic,Yes,1,Yes,No,No
CUST03301,50.0,male,0,47.96,462.54,Two Year,Credit Card,DSL,Yes,0,Yes,Yes,No
CUST03302,34.0,Male,6,105.31,,Month-to-Month,Mailed Check,No,No,0,Yes,No,No
CUST03303,41.0,Female,7,70.06,5238.71,One Year,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST03304,51.0,Male,2,128.74,7336.62,One Year,Electronic Check,Fiber Optic,No,0,No,No,No
CUST03305,45.0,male,13,143.49,3819.6,Month-to-Month,Credit Card,No,Yes,0,Yes,Yes,Yes
CUST03306,60.0,Female,3,124.73,8131.77,Two Year,Credit Card,No,No,0,No,No,Yes
CUST03307,58.0,male,12,69.08,4360.2,One Year,Credit Card,No,Yes,0,Yes,No,No
CUST03308,56.0,Female,2,122.53,5174.03,Two Year,Electronic Check,DSL,No,1,Yes,Yes,No
CUST03309,,male,6,65.69,4436.31,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST03310,66.0,Female,8,41.72,6604.84,Two Year,Electronic Check,DSL,Yes,0,Yes,No,No
CUST03311,34.0,Female,2,24.34,5108.57,One Year,Bank Transfer,No,No,0,No,Yes,No
CUST03312,51.0,Female,12,70.14,2458.96,Two Year,Bank Transfer,No,Yes,0,No,Yes,No
CUST03313,23.0,Female,5,137.46,1326.94,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST03314,63.0,M,7,51.07,5463.0,Two Year,Bank Transfer,DSL,No,1,Yes,Yes,Yes
CUST03315,23.0,male,5,46.85,4412.84,Month-to-Month,Electronic Check,DSL,Yes,0,No,Yes,No
CUST03316,51.0,male,1,146.08,881.86,Two Year,Credit Card,DSL,No,1,No,Yes,No
CUST03317,18.0,M,12,23.25,3572.64,Month-to-Month,Electronic Check,No,Yes,0,No,No,No
CUST03318,27.0,Female,6,122.15,4642.69,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,Yes,No
CUST03319,38.0,Female,1,61.78,7445.5,Two Year,Mailed Check,DSL,No,0,Yes,No,No
CUST03320,,male,1,24.87,703.39,Month-to-Month,Mailed Check,No,Yes,1,Yes,No,No
CUST03321,19.0,M,1,139.31,3149.49,Month-to-Month,Electronic Check,No,No,1,Yes,Yes,No
CUST03322,39.0,Female,10,38.15,7407.45,Month-to-Month,Credit Card,DSL,No,1,Yes,No,No
CUST03323,65.0,Female,14,91.73,5842.85,One Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST03324,19.0,Female,0,55.63,2623.83,Two Year,Credit Card,Fiber Optic,No,1,No,No,Yes
CUST03325,27.0,Male,13,28.48,7611.11,Month-to-Month,Credit Card,DSL,No,0,No,No,No
CUST03326,51.0,M,10,26.49,4449.78,Two Year,Credit Card,No,No,0,No,Yes,Yes
CUST03327,33.0,Female,0,35.02,4495.2,Month-to-Month,Bank Transfer,No,No,1,Yes,No,No
CUST03328,65.0,Male,13,29.28,8789.75 ,Two Year,Electronic Check,DSL,Yes,0,Yes,No,Yes
CUST03329,68.0,M,6,118.87,8525.11,Month-to-Month,Bank Transfer,No,No,1,Yes,No,Yes
CUST03330,56.0,Female,14,83.12,3239.62,One Year,Bank Transfer,No,No,0,Yes,Yes,No
CUST03331,150.0,male,12,64.58,1282.4,One Year,Electronic Check,DSL,No,0,No,Yes,No
CUST03332,29.0,Male,13,74.39,2944.49,One Year,Electronic Check,No,Yes,0,No,No,No
CUST03333,41.0,Male,13,140.76,293.74,Month-to-Month,Electronic Check,DSL,Yes,0,No,No,No
CUST03334,64.0,Female,14,138.4,206.5,Two Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST03335,57.0,Female,13,113.04,3571.79,Month-to-Month,Mailed Check,DSL,No,1,No,Yes,Yes
CUST03336,55.0,Male,11,135.01,8470.36,One Year,Electronic Check,No,Yes,0,No,Yes,Yes
CUST03337,27.0,male,4,61.55,7844.79,Month-to-Month,Credit Card,DSL,No,0,Yes,No,No
CUST03338,52.0,male,10,69.54,4612.76,Two Year,Mailed Check,No,No,1,Yes,Yes,Yes
CUST03339,68.0,M,2,99.78,5095.73,One Year,Bank Transfer,DSL,No,1,No,Yes,No
CUST03340,66.0,Female,0,101.07,73.28,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,No,No
CUST03341,49.0,male,10,82.62,1955.2,Two Year,Mailed Check,No,Yes,1,No,No,No
CUST03342,24.0,M,9,72.09,242.47,One Year,Bank Transfer,No,Yes,0,No,Yes,Yes
CUST03343,38.0,male,5,148.2,6795.77,Two Year,Electronic Check,No,Yes,1,No,No,No
CUST03344,37.0,Female,10,126.75,1327.9,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,No,Yes
CUST03345,43.0,M,0,76.55,7824.04,One Year,Mailed Check,DSL,Yes,0,No,No,No
CUST03346,21.0,M,8,114.55,5797.05,Month-to-Month,Credit Card,Fiber Optic,No,1,Yes,Yes,No
CUST03347,63.0,M,1,55.04,2080.18,Month-to-Month,Bank Transfer,DSL,Yes,0,Yes,No,Yes
CUST03348,69.0,male,0,33.02,1436.33,Month-to-Month,Bank Transfer,DSL,No,0,Yes,No,No
CUST03349,39.0,Female,14,65.82,5656.07,Month-to-Month,Credit Card,DSL,Yes,0,No,No,No
CUST03350,32.0,M,11,72.39,8109.52,Two Year,Mailed Check,DSL,No,1,No,No,Yes
CUST03351,57.0,Male,6,22.15,6470.87,Month-to-Month,Credit Card,DSL,Yes,0,Yes,No,No
CUST03352,38.0,Female,5,125.92,3149.95,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST03353,32.0,Male,5,66.7,5294.7,Two Year,Mailed Check,No,No,0,Yes,No,No
CUST03354,39.0,Male,13,95.45,2810.64,Two Year,Electronic Check,Fiber Optic,No,1,No,No,Yes
CUST03355,69.0,M,4,29.62,8992.36,One Year,Mailed Check,No,No,1,Yes,No,No
CUST03356,45.0,M,10,42.75,6744.58,Two Year,Mailed Check,No,Yes,1,Yes,Yes,No
CUST03357,31.0,male,3,135.66,5537.15,One Year,Electronic Check,No,Yes,1,No,No,Yes
CUST03358,44.0,male,10,99.13,3820.87,One Year,Mailed Check,Fiber Optic,No,0,Yes,No,No
CUST03359,58.0,male,3,143.54,5571.01,Month-to-Month,Bank Transfer,DSL,Yes,0,Yes,No,No
CUST03360,57.0,Female,2,149.84,3087.71,Month-to-Month,Bank Transfer,DSL,No,0,No,No,Yes
CUST03361,45.0,male,9,68.34,279.21,Month-to-Month,Bank Transfer,No,Yes,0,No,No,No
CUST03362,43.0,Male,7,58.84,3567.89,Two Year,Bank Transfer,DSL,No,1,Yes,No,Yes
CUST03363,66.0,male,6,131.59,8375.72,Two Year,Electronic Check,DSL,No,0,No,Yes,Yes
CUST03364,19.0,M,8,149.82,5644.18,Month-to-Month,Bank Transfer,Fiber Optic,Yes,1,Yes,No,No
CUST03365,42.0,male,0,101.85,773.92,Month-to-Month,Mailed Check,DSL,No,1,Yes,No,Yes
CUST03366,20.0,Female,6,123.37,7967.24,Two Year,Credit Card,DSL,Yes,0,Yes,Yes,No
CUST03367,25.0,Female,9,121.63,2434.5,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST03368,61.0,Male,3,66.19,2209.05,One Year,Electronic Check,DSL,Yes,0,No,Yes,No
CUST03369,50.0,Female,6,94.66,2687.88,Month-to-Month,Credit Card,No,No,0,No,No,No
CUST03370,59.0,male,12,128.3,5203.28,Month-to-Month,Bank Transfer,Fiber Optic,No,0,No,No,Yes
CUST03371,69.0,M,11,109.45,4911.3,Month-to-Month,Bank Transfer,DSL,No,1,Yes,No,No
CUST03372,52.0,Female,0,22.75,4432.9,One Year,Mailed Check,DSL,Yes,0,Yes,No,No
CUST03373,23.0,Male,4,63.77,6463.48,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,Yes,No,Yes
CUST03374,56.0,male,2,38.78,2862.51,One Year,Bank Transfer,No,No,0,No,No,No
CUST03375,69.0,Male,4,50.29,7042.94,Two Year,Mailed Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST03376,40.0,Female,3,137.71,1594.39,Two Year,Bank Transfer,No,Yes,0,Yes,No,Yes
CUST03377,42.0,Female,1,24.8,7047.93,Two Year,Credit Card,Fiber Optic,Yes,1,Yes,No,No
CUST03378,67.0,Male,10,48.57,5981.01,Month-to-Month,Bank Transfer,DSL,No,1,No,Yes,No
CUST03379,60.0,male,3,60.24,6155.21,Two Year,Credit Card,Fiber Optic,No,1,Yes,No,Yes
CUST03380,36.0,Female,2,100.19,4344.35,One Year,Credit Card,Fiber Optic,No,0,Yes,Yes,No
CUST03381,22.0,M,12,89.43,6009.67,One Year,Credit Card,No,Yes,1,No,Yes,No
CUST03382,68.0,Female,0,48.38,736.58,One Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,Yes
CUST03383,28.0,male,11,41.35,7666.93,Month-to-Month,Bank Transfer,No,No,1,Yes,Yes,No
CUST03384,29.0,Female,9,50.78,518.81,Month-to-Month,Electronic Check,Fiber Optic,No,0,Yes,No,Yes
CUST03385,27.0,Male,7,85.33,1355.7,One Year,Mailed Check,DSL,No,1,No,No,No
CUST03386,25.0,Female,14,55.25,5199.57,One Year,Mailed Check,Fiber Optic,Yes,0,No,No,No
CUST03387,41.0,Female,4,143.19,6659.91,One Year,Electronic Check,DSL,No,1,No,No,No
CUST03388,45.0,male,3,80.3,704.74,One Year,Credit Card,No,No,1,Yes,No,Yes
CUST03389,58.0,Male,9,27.64,8288.47,Two Year,Mailed Check,No,No,0,No,No,No
CUST03390,53.0,male,11,114.8,8763.0,One Year,Electronic Check,No,Yes,1,Yes,Yes,No
CUST03391,,Female,4,62.75,5461.43,Month-to-Month,Credit Card,No,No,1,No,Yes,No
CUST03392,38.0,M,3,104.95,4341.57,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03393,25.0,Female,2,56.35,6677.73,Month-to-Month,Bank Transfer,Fiber Optic,No,0,Yes,Yes,No
CUST03394,26.0,male,4,94.2,2968.65,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,Yes,No
CUST03395,64.0,M,3,120.38,4449.51,Month-to-Month,Credit Card,DSL,No,0,No,No,No
CUST03396,32.0,male,14,140.64,8247.04,One Year,Credit Card,Fiber Optic,No,1,Yes,No,No
CUST03397,65.0,male,0,53.95,8601.79,One Year,Bank Transfer,DSL,Yes,1,No,Yes,Yes
CUST03398,63.0,Male,11,63.53,8345.08,Two Year,Mailed Check,DSL,No,1,Yes,Yes,Yes
CUST03399,57.0,M,2,80.35,2376.78,Two Year,Mailed Check,Fiber Optic,No,0,Yes,No,Yes
CUST03400,35.0,Female,9,140.53,2107.57,Two Year,Bank Transfer,DSL,No,0,No,No,Yes
CUST03401,59.0,male,14,137.18,2693.03,One Year,Mailed Check,No,No,0,Yes,No,No
CUST03402,37.0,Female,9,31.68,3982.97,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,No,No
CUST03403,23.0,Male,7,37.15,2841.22,One Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,Yes
CUST03404,29.0,Male,6,84.42,3380.43,Month-to-Month,Electronic Check,DSL,Yes,0,Yes,Yes,No
CUST03405,19.0,M,1,33.86,5593.32,One Year,Electronic Check,Fiber Optic,Yes,1,No,Yes,Yes
CUST03406,24.0,Male,0,64.93,6867.48,One Year,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST03407,33.0,Male,2,39.29,6625.31,Month-to-Month,Electronic Check,DSL,Yes,1,Yes,No,No
CUST03408,20.0,Female,4,102.69,7333.52,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03409,62.0,Male,9,143.43,309.02,Month-to-Month,Credit Card,Fiber Optic,Yes,0,No,Yes,Yes
CUST03410,20.0,Male,14,149.58,448.65,Two Year,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST03411,44.0,male,10,68.78,7108.66,Two Year,Credit Card,DSL,No,1,Yes,No,No
CUST03412,67.0,Male,11,97.87,4807.05,Two Year,Electronic Check,Fiber Optic,Yes,0,Yes,No,No
CUST03413,60.0,male,0,131.31,5211.7,Month-to-Month,Electronic Check,Fiber Optic,Yes,1,Yes,No,No
CUST03414,57.0,Male,2,35.27,492.23,Two Year,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST03415,55.0,Male,2,109.64,2312.72,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,No
CUST03416,50.0,M,4,73.15,5752.42,Month-to-Month,Credit Card,Fiber Optic,Yes,1,Yes,Yes,No
CUST03417,45.0,M,2,46.8,7735.45,Month-to-Month,Mailed Check,DSL,Yes,1,No,No,Yes
CUST03418,18.0,male,12,72.36,8254.51,Two Year,Electronic Check,No,Yes,0,No,No,No
CUST03419,25.0,Male,8,29.87,4513.77,Two Year,Bank Transfer,DSL,Yes,0,Yes,No,No
CUST03420,54.0,Female,0,110.4,4918.36,Month-to-Month,Credit Card,Fiber Optic,No,1,No,Yes,No
CUST03421,49.0,M,3,52.86,7500.79,Two Year,Bank Transfer,Fiber Optic,Yes,0,Yes,No,Yes
CUST03422,65.0,Female,12,60.48,4847.87,One Year,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST03423,60.0,M,12,35.74,4661.39,Two Year,Electronic Check,No,No,0,No,No,Yes
CUST03424,54.0,M,9,132.41,8147.65,Month-to-Month,Electronic Check,Fiber Optic,No,1,No,No,No
CUST03425,21.0,Male,9,84.15,7113.6,Month-to-Month,Electronic Check,DSL,Yes,0,No,No,No
CUST03426,47.0,M,3,723.5339993775144,8183.47,Month-to-Month,Credit Card,No,No,0,Yes,Yes,Yes
CUST03427,23.0,Female,0,94.03,1979.86,One Year,Mailed Check,DSL,Yes,0,Yes,No,No
CUST03428,63.0,M,13,73.36,4728.89,Month-to-Month,Electronic Check,DSL,Yes,1,No,Yes,No
CUST03429,36.0,male,1,45.03,7585.4,Month-to-Month,Bank Transfer,DSL,Yes,1,Yes,Yes,No
CUST03430,49.0,Male,10,116.87,1018.11,Two Year,Credit Card,DSL,Yes,0,Yes,No,No
CUST03431,26.0,Male,0,36.52,7156.07,One Year,Credit Card,DSL,Yes,1,Yes,Yes,No
CUST03432,29.0,male,5,33.5,1663.1,Two Year,Credit Card,Fiber Optic,Yes,1,No,No,No
CUST03433,28.0,male,2,112.32,7276.91,Month-to-Month,Bank Transfer,DSL,Yes,0,No,No,Yes
CUST03434,63.0,male,6,47.15,5515.77,Month-to-Month,Mailed Check,DSL,Yes,0,Yes,No,Yes
CUST03435,33.0,M,4,59.88,1755.26,One Year,Bank Transfer,Fiber Optic,No,1,Yes,No,No
CUST03436,18.0,Male,8,81.78,4270.72,Month-to-Month,Bank Transfer,No,Yes,0,Yes,Yes,No
CUST03437,62.0,male,6,78.42,6143.51,One Year,Bank Transfer,Fiber Optic,No,0,Yes,Yes,No
CUST03438,38.0,M,3,112.12,5712.0,Two Year,Electronic Check,No,Yes,0,No,No,No
CUST03439,47.0,male,4,101.05,3856.68,One Year,Electronic Check,DSL,No,0,Yes,No,No
CUST03440,30.0,Female,4,103.77,8096.31,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,No
CUST03441,51.0,Female,10,112.83,4682.99,Month-to-Month,Bank Transfer,No,Yes,1,Yes,Yes,No
CUST03442,21.0,Male,14,58.04,4562.69,Two Year,Electronic Check,No,No,0,Yes,Yes,No
CUST03443,45.0,M,4,61.9,579.01,Two Year,Electronic Check,Fiber Optic,Yes,0,Yes,Yes,No
CUST03444,55.0,Female,9,76.94,8300.64,Two Year,Mailed Check,Fiber Optic,No,1,No,No,No
CUST03445,48.0,Female,8,59.97,1610.51,One Year,Bank Transfer,Fiber Optic,Yes,0,No,Yes,Yes
CUST03446,44.0,M,9,148.04,4764.54,Two Year,Credit Card,Fiber Optic,No,0,No,Yes,No
CUST03447,22.0,male,2,125.83,7236.04,One Year,Mailed Check,Fiber Optic,No,0,No,No,Yes
CUST03448,42.0,M,5,41.41,1954.77,One Year,Credit Card,DSL,Yes,1,No,No,No
CUST03449,20.0,male,7,20.73,4755.81,One Year,Mailed Check,DSL,No,0,Yes,Yes,No
CUST03450,50.0,Female,10,25.56,2181.35,Month-to-Month,Bank Transfer,Fiber Optic,Yes,0,No,No,No
CUST03451,21.0,Female,8,51.73,6842.06,Month-to-Month,Credit Card,Fiber Optic,Yes,0,No,Yes,No
CUST03452,42.0,Female,12,34.86,5087.78,Month-to-Month,Electronic Check,DSL,No,0,No,No,No
CUST03453,37.0,Male,14,89.33,7706.66,One Year,Mailed Check,No,No,0,Yes,Yes,No
CUST03454,51.0,Male,6,131.54,8053.13,Month-to-Month,Credit Card,DSL,No,1,Yes,No,Yes
CUST03455,43.0,Male,11,115.78,5845.63,Two Year,Mailed Check,Fiber Optic,Yes,0,Yes,Yes,Yes
CUST03456,22.0,M,2,48.03,6534.01,One Year,Bank Transfer,No,Yes,1,Yes,No,No
CUST03457,52.0,Female,0,71.91,4952.0,Month-to-Month,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST03458,45.0,Female,3,86.03,3472.17,One Year,Credit Card,No,Yes,0,No,No,No
CUST03459,46.0,M,12,125.33,5840.1,Month-to-Month,Credit Card,Fiber Optic,No,0,No,No,No
CUST03460,26.0,Male,5,129.09,8176.43,Two Year,Mailed Check,DSL,Yes,0,Yes,No,Yes
CUST03461,69.0,M,2,138.26,3761.79,One Year,Electronic Check,Fiber Optic,Yes,0,No,No,No
CUST03462,55.0,Male,13,86.2,2843.4,Month-to-Month,Electronic Check,DSL,No,0,No,No,Yes
CUST03463,67.0,Female,0,110.26,3508.16,Month-to-Month,Electronic Check,No,No,0,Yes,Yes,No
CUST03464,23.0,male,5,34.53,3929.87,Two Year,Bank Transfer,DSL,No,0,Yes,No,No
CUST03465,36.0,Male,13,93.49,680.58,Two Year,Credit Card,No,Yes,0,No,No,No
CUST03466,61.0,Female,0,52.33,,Month-to-Month,Electronic Check,Fiber Optic,No,0,No,Yes,No
CUST03467,28.0,Female,8,76.12,4458.94,Month-to-Month,Electronic Check,DSL,No,0,No,Yes,No
CUST03468,19.0,male,10,102.43,5304.23,One Year,Credit Card,No,Yes,1,No,No,No
CUST03469,64.0,Female,13,53.41,3278.12,One Year,Bank Transfer,No,Yes,0,No,No,Yes
CUST03470,61.0,Female,11,26.78,5525.71,Month-to-Month,Mailed Check,No,Yes,0,No,No,No
CUST03471,61.0,Male,0,21.33,7906.38,Two Year,Mailed Check,No,Yes,0,Yes,Yes,No
CUST03472,26.0,Male,12,22.88,8600.13,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,No
CUST03473,38.0,male,5,21.09,5260.84,Month-to-Month,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST03474,41.0,male,0,34.35,402.47,Two Year,Bank Transfer,Fiber Optic,No,1,Yes,Yes,No
CUST03475,,Female,11,51.13,8723.74,Two Year,Credit Card,No,No,0,No,Yes,No
CUST03476,39.0,Male,6,48.76,6358.64,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,No,No,Yes
CUST03477,20.0,male,2,148.28,3036.95,Month-to-Month,Electronic Check,No,Yes,0,Yes,No,No
CUST03478,29.0,male,5,59.78,1341.48,One Year,Electronic Check,No,Yes,0,Yes,No,No
CUST03479,45.0,M,6,36.56,1307.9,Month-to-Month,Electronic Check,No,Yes,1,No,No,No
CUST03480,47.0,male,0,90.92,1526.34,One Year,Mailed Check,DSL,No,0,Yes,Yes,Yes
CUST03481,43.0,Female,0,131.53,429.24,Two Year,Bank Transfer,Fiber Optic,Yes,1,No,No,Yes
CUST03482,65.0,Male,12,108.15,8121.34,One Year,Mailed Check,Fiber Optic,Yes,1,Yes,Yes,No
CUST03483,38.0,male,4,58.49,4876.1,Month-to-Month,Credit Card,DSL,No,1,No,No,No
CUST03484,45.0,M,5,93.01,6305.64,One Year,Bank Transfer,DSL,No,0,Yes,Yes,No
CUST03485,43.0,Male,14,112.93,7456.41,Two Year,Electronic Check,DSL,No,0,No,No,No
CUST03486,50.0,male,14,114.65,7128.04,Two Year,Bank Transfer,DSL,Yes,0,Yes,No,No
CUST03487,38.0,M,8,106.65,7945.8,Month-to-Month,Bank Transfer,No,No,0,Yes,Yes,No
CUST03488,52.0,male,13,133.21,8705.95,One Year,Mailed Check,Fiber Optic,No,1,Yes,No,Yes
CUST03489,69.0,Male,0,133.11,3962.85,Month-to-Month,Bank Transfer,Fiber Optic,No,0,No,No,No
CUST03490,51.0,Male,12,95.26,8554.01,Month-to-Month,Mailed Check,Fiber Optic,Yes,1,Yes,Yes,Yes
CUST03491,58.0,Male,3,75.88,6515.14,Two Year,Credit Card,No,No,0,Yes,Yes,No
CUST03492,68.0,Female,9,103.4,654.6,One Year,Bank Transfer,Fiber Optic,Yes,1,No,Yes,No
CUST03493,64.0,male,7,126.37,6142.41,Month-to-Month,Bank Transfer,DSL,No,1,No,Yes,No
CUST03494,35.0,Female,9,20.73,6186.72,Two Year,Bank Transfer,Fiber Optic,No,0,Yes,No,Yes
CUST03495,28.0,Male,8,148.96,8154.63,Month-to-Month,Electronic Check,Fiber Optic,No,1,Yes,No,Yes
CUST03496,40.0,M,14,43.78,3368.93,One Year,Mailed Check,No,No,0,Yes,Yes,Yes
CUST03497,65.0,male,12,81.13,5272.51,Month-to-Month,Mailed Check,DSL,No,0,Yes,No,No
CUST03498,39.0,Female,2,133.36,129.44,One Year,Electronic Check,DSL,No,1,No,No,Yes
CUST03499,34.0,male,10,49.26,3002.04,Two Year,Mailed Check,DSL,Yes,0,Yes,Yes,No
CUST03500,22.0,M,1,81.98,578.95,Two Year,Credit Card,Fiber Optic,Yes,1,No,Yes,No
CUST03501,61.0,Female,3,37.24,4706.42,Month-to-Month,Electronic Check,DSL,Yes,0,No,No,No
